reclamo_ano,reclamo_mes_nro,reclamo_mes_nombre,reclamo_sede_enargas,reclamo_prestadora,reclamo_tipo,reclamo_origen,reclamo_cantidad
2019,5,Mayo,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestion de Prestaciones,Personal,1
2019,5,Mayo,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,5,Mayo,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,2
2019,5,Mayo,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,5,Mayo,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,5,Mayo,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,5,Mayo,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,6
2019,5,Mayo,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,5,Mayo,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,5,Mayo,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2019,5,Mayo,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,5,Mayo,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,5,Mayo,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,5,Mayo,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,7
2019,5,Mayo,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,5,Mayo,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,5,Mayo,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,5,Mayo,Centro Regional Tucuman,GASNOR S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,5,Mayo,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,5,Mayo,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,3
2019,5,Mayo,Sede Central,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Personal,1
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,2
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,4
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,108
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,35
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Medio electronico,9
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Telefonico,2
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Correo Postal,1
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Personal,2
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Personal,5
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,8
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,4
2019,5,Mayo,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,6
2019,5,Mayo,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,15
2019,5,Mayo,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,138
2019,5,Mayo,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,5
2019,5,Mayo,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,60
2019,5,Mayo,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,6
2019,5,Mayo,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Correo Postal,5
2019,5,Mayo,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Personal,14
2019,5,Mayo,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Telefonico,7
2019,5,Mayo,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,5,Mayo,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Medio electronico,24
2019,5,Mayo,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Correo Postal,1
2019,5,Mayo,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,6
2019,5,Mayo,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,5,Mayo,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,5,Mayo,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,16
2019,5,Mayo,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,7
2019,6,Junio,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,6,Junio,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,2
2019,6,Junio,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,6,Junio,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,6,Junio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,7
2019,6,Junio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,2
2019,6,Junio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,6,Junio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,6,Junio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,4
2019,6,Junio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,6,Junio,Centro Regional Centro,CARLOS PAZ GAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,6,Junio,Centro Regional Centro,CARLOS PAZ GAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,6,Junio,Centro Regional Centro,CARLOS PAZ GAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,8
2019,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Personal,5
2019,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,14
2019,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,6
2019,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Personal,24
2019,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,17
2019,6,Junio,Centro Regional Concordia,GAS NEA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,6,Junio,Centro Regional Concordia,GAS NEA S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,2
2019,6,Junio,Centro Regional Concordia,GAS NEA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,6,Junio,Centro Regional Concordia,GAS NEA S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,6,Junio,Centro Regional Concordia,REDENGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,6,Junio,Centro Regional Concordia,REDENGAS S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,4
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,22
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestion de Prestaciones,Telefonico,2
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestion de Prestaciones,Medio electronico,2
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestion de Prestaciones,Correo Postal,2
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,7
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,7
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,7
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,2
2019,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,11
2019,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,8
2019,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2019,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,7
2019,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,7
2019,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,4
2019,6,Junio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2019,6,Junio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,6,Junio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,6,Junio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,6,Junio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,6,Junio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,6,Junio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Personal,4
2019,6,Junio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,6,Junio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,6,Junio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,6,Junio,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,6,Junio,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,2
2019,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,4
2019,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,6
2019,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,6,Junio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,2
2019,6,Junio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Personal,1
2019,6,Junio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,2
2019,6,Junio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Personal,1
2019,6,Junio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,6,Junio,Centro Regional Sur,HIDENESA,III - Gestion de Prestaciones,Medio electronico,1
2019,6,Junio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,3
2019,6,Junio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,6,Junio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,6,Junio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,6,Junio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,2
2019,6,Junio,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,6,Junio,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,5
2019,6,Junio,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,6,Junio,Centro Regional Tucuman,GASNOR S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,6,Junio,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,6,Junio,Sede Central,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Personal,1
2019,6,Junio,Sede Central,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,6,Junio,Sede Central,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,133
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,24
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Personal,2
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Correo Postal,3
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Medio electronico,11
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,10
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,6,Junio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,3
2019,6,Junio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,149
2019,6,Junio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,7
2019,6,Junio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,5
2019,6,Junio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,33
2019,6,Junio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Correo Postal,3
2019,6,Junio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Medio electronico,2
2019,6,Junio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Medio electronico,13
2019,6,Junio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Personal,7
2019,6,Junio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Telefonico,9
2019,6,Junio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,6
2019,6,Junio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,6,Junio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,15
2019,6,Junio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,9
2019,6,Junio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,9
2019,7,Julio,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,3
2019,7,Julio,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,7,Julio,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,2
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,2
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Personal,1
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,5
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,3
2019,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,31
2019,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,6
2019,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Personal,13
2019,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestion de Prestaciones,Telefonico,3
2019,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,20
2019,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Personal,22
2019,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,32
2019,7,Julio,Centro Regional Concordia,GAS NEA S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,7,Julio,Centro Regional Concordia,GAS NEA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Centro Regional Concordia,GAS NEA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Centro Regional Concordia,GAS NEA S.A.,III - Gestion de Prestaciones,Personal,1
2019,7,Julio,Centro Regional Concordia,GAS NEA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Centro Regional Concordia,GAS NEA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,7,Julio,Centro Regional Concordia,REDENGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Centro Regional Concordia,REDENGAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,18
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,2
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestion de Prestaciones,Personal,6
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestion de Prestaciones,Telefonico,2
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,3
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,8
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,7
2019,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,4
2019,7,Julio,Centro Regional Cuyo,ENERGIA SAN LUIS GAS,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,3
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,8
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Telefonico,3
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,12
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,6
2019,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,6
2019,7,Julio,Centro Regional La Plata,GRUPO SERVICIO JUNIN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Centro Regional La Plata,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Centro Regional La Plata,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,3
