reclamo_año,reclamo_mes_nro,reclamo_mes_nombre,reclamo_sede_enargas,reclamo_prestadora,reclamo_tipo,reclamo_origen,reclamo_cantidad
2018,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,11
2018,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,5
2018,6,Junio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Personal,9
2018,6,Junio,Centro Regional Concordia,REDENGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,6,Junio,Centro Regional Concordia,REDENGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,3
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,23
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Telefónico,42
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,5
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Medio electrónico,3
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,40
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,10
2018,6,Junio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,7
2018,6,Junio,Centro Regional La Plata,BAGSA,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,20
2018,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,6
2018,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Telefónico,3
2018,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Medio electrónico,2
2018,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Oficio,1
2018,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,3
2018,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,6,Junio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,5
2018,6,Junio,Centro Regional La Plata,COOP. DE LEANDRO N. ALEM LIMITADA,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,6,Junio,Centro Regional La Plata,SBD COOPERATIVA ELECTRICA Y DE SERVICIOS MARIANO MORENO LIMITADA,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,6,Junio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,6,Junio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Personal,1
2018,6,Junio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,6,Junio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,6,Junio,Centro Regional Noroeste,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,4
2018,6,Junio,Centro Regional Noroeste,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,6,Junio,Centro Regional Noroeste,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,6,Junio,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,6,Junio,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,6,Junio,Centro Regional Rosario,BAGSA,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,6,Junio,Centro Regional Rosario,FIRMAT GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,5
2018,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,3
2018,6,Junio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Personal,3
2018,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,1
2018,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,6,Junio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,6,Junio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,6,Junio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,5
2018,6,Junio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,6,Junio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,5
2018,6,Junio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,6,Junio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,6,Junio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Telefónico,2
2018,6,Junio,Centro Regional Sur,HIDENESA,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,6,Junio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,6,Junio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,6,Junio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,6,Junio,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,6,Junio,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,15
2018,6,Junio,Centro Regional Tucumán,GASNOR S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,6,Junio,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,3
2018,6,Junio,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,6,Junio,Sede Central,COOPERATIVA DE OBRAS Y SERVICIOS PÚBLICOS VIV. Y CRED. TRES LIMITES LIMITADA,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,2
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,299
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,49
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Telefónico,6
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Personal,1
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Medio electrónico,15
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Correo Postal,3
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Personal,4
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Telefónico,26
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,8
2018,6,Junio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,6,Junio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,6
2018,6,Junio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,79
2018,6,Junio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,14
2018,6,Junio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,220
2018,6,Junio,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Medio electrónico,22
2018,6,Junio,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Correo Postal,5
2018,6,Junio,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Personal,4
2018,6,Junio,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Telefónico,9
2018,6,Junio,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,6,Junio,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,17
2018,6,Junio,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,15
2018,6,Junio,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Personal,11
2018,7,Julio,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,7,Julio,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,11
2018,7,Julio,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,2
2018,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestión de Prestaciones,Medio electrónico,2
2018,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,23
2018,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Personal,56
2018,7,Julio,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,30
2018,7,Julio,Centro Regional Concordia,GAS NEA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,7,Julio,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,7,Julio,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,2
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,6
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,14
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Telefónico,23
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Medio electrónico,4
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,5
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Correo Postal,1
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,66
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,25
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,31
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,11
2018,7,Julio,Centro Regional Cuyo,ENERGÍA SAN LUIS GAS,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Centro Regional Cuyo,SBD GAS DEL SUR S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,7,Julio,Centro Regional Cuyo,SBD GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,7,Julio,Centro Regional La Plata,BAGSA,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,38
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,9
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Medio electrónico,3
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Personal,1
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Telefónico,3
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,15
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,10
2018,7,Julio,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,6
2018,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,4
2018,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,2
2018,7,Julio,Centro Regional Mar Del Plata,COMPAÑÍA DE GAS DE LA COSTA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,7,Julio,Centro Regional Mar Del Plata,PROAGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,7,Julio,Centro Regional Noroeste,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,4
2018,7,Julio,Centro Regional Noroeste,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,7,Julio,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,7,Julio,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,7,Julio,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,7,Julio,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,7,Julio,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,7,Julio,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,7,Julio,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,7,Julio,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2018,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,5
2018,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,3
2018,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,7,Julio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,2
2018,7,Julio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,27
2018,7,Julio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,5
2018,7,Julio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,16
2018,7,Julio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,7,Julio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,7,Julio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,7,Julio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,7,Julio,Centro Regional Sur,HIDENESA,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,7,Julio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,7,Julio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Personal,1
2018,7,Julio,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,19
2018,7,Julio,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,7,Julio,Centro Regional Tucumán,GASNOR S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,7,Julio,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,7
2018,7,Julio,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,2
2018,7,Julio,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,34
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,212
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Telefónico,9
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Personal,3
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Correo Postal,2
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Medio electrónico,18
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Telefónico,13
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,9
2018,7,Julio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,3
2018,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,172
2018,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,6
2018,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,18
2018,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,78
2018,7,Julio,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Correo Postal,2
2018,7,Julio,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Medio electrónico,19
2018,7,Julio,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Personal,1
2018,7,Julio,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Telefónico,8
2018,7,Julio,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,11
2018,7,Julio,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,11
2018,7,Julio,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,12
2018,7,Julio,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Personal,9
2018,8,Agosto,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,8,Agosto,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Medio electrónico,2
2018,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Personal,1
2018,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,2
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestión de Prestaciones,Medio electrónico,2
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestión de Prestaciones,Personal,2
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,27
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Personal,57
2018,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,18
2018,8,Agosto,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,8,Agosto,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,8,Agosto,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,7
